,Product_Name,Product_Price,rating,Reviews,Product_URL
39,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,629,3.8 out of 5 stars,"5,664",/Police-Polyester-laptop-casual-backpack/dp/B09CQ5T3LN/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-24
40,"Fur Jaden 55 LTR Rucksack Travel Backpack Bag for Trekking, Hiking with Shoe Compartment","1,600",4.0 out of 5 stars,"5,383",/Rucksack-Travel-Backpack-Trekking-Compartment/dp/B07YDGQQN5/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-25
41,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black,689,3.9 out of 5 stars,"6,701",/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-26
42,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,799,4.3 out of 5 stars,540,/sspa/click?ie=UTF8&spc=MTo2Mjg1NTE0ODY5MDU4MjQ4OjE2ODg3OTMxMDI6c3BfbXRmOjIwMDkzNzA3ODA4Nzk4OjowOjo&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB0BLVQ9NTD%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793102%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
43,"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop","1,049",4.1 out of 5 stars,5,/sspa/click?ie=UTF8&spc=MTo2Mjg1NTE0ODY5MDU4MjQ4OjE2ODg3OTMxMDI6c3BfbXRmOjIwMTU2MTY1OTg5Mjk4OjowOjo&url=%2FSwiss-Military-Travel-Backpack-Hardshell%2Fdp%2FB0C3MH4NDY%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793102%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
44,ADISA Light Weight Laptop Backpack 32 Ltrs,549,4.3 out of 5 stars,"5,971",/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-29
45,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue, L (QUILL19CBBLU)",399,3.7 out of 5 stars,684,/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-30
46,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Black, L (QUILL19CBBLK)","1,399",3.8 out of 5 stars,937,/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B25Z8M2/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-31
47,Zipline Unisex Casual Polyester 36 L Backpack School Bag Women Men Boys Girls Children Daypack College Bag Book School Sports Bag,849,3.3 out of 5 stars,905,/Zipline-Nexa-Resistant-Bagpack-Backpack/dp/B08WQ668WJ/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-32
48,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,289,4.0 out of 5 stars,540,/Half-Moon-Resistant-Backpack-Compartment/dp/B0BLVQ9NTD/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-33
49,"Safari Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)",699,4.0 out of 5 stars,"1,578",/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27S9SG/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-34
50,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags","3,899",3.9 out of 5 stars,"1,395",/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL66G55/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-35
51,"TRUE HUMANÂ® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)",499,3.7 out of 5 stars,134,/TRUE-Emperor-Anti-Theft-backpack-charging/dp/B0BYB631NR/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1688793102&sprefix=ba%2Caps%2C283&sr=8-36
52,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",899,3.8 out of 5 stars,63,/sspa/click?ie=UTF8&spc=MTo2Mjg1NTE0ODY5MDU4MjQ4OjE2ODg3OTMxMDI6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793102%26sprefix%3Dba%252Caps%252C283%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
53,"uppercase Apex Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",899,3.8 out of 5 stars,59,/sspa/click?ie=UTF8&spc=MTo2Mjg1NTE0ODY5MDU4MjQ4OjE2ODg3OTMxMDI6c3BfYnRmOjIwMTI1ODk5OTIwNjk4OjowOjo&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BWNBQXDZ%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793102%26sprefix%3Dba%252Caps%252C283%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
54,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",843,4.0 out of 5 stars,63,https://aax-eu.amazon.in/x/c/RNdVREuEQkDdN8KR13vnyF0AAAGJM-m4sAMAAAH2AQBvbm9fdHhuX2JpZDEgICBvbm9fdHhuX2ltcDEgICBsisX-/https://www.amazon.in/uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR179L65/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BR179L65&pd_rd_r=2bfe9dfd-45d2-4b20-a2ad-9e380825ebfb&pd_rd_w=eAge4&pd_rd_wg=iuNUw&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=H677N7C3B6WRASHXW6BR&qid=1688793102&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-17-06195d41-65bd-48f4-8e70-03d97b6094ec
55,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",699,3.7 out of 5 stars,58,/sspa/click?ie=UTF8&spc=MTo4Mjk0NDczMDM0MjkxMDIxOjE2ODg3OTMxMzA6c3BfYXRmX25leHQ6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793130%26sprefix%3Dba%252Caps%252C283%26sr%3D8-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
56,"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop","1,099",4.6 out of 5 stars,5,/sspa/click?ie=UTF8&spc=MTo4Mjk0NDczMDM0MjkxMDIxOjE2ODg3OTMxMzA6c3BfYXRmX25leHQ6MjAxNTYxNjU5ODkyOTg6OjA6Og&url=%2FSwiss-Military-Travel-Backpack-Hardshell%2Fdp%2FB0C3MH4NDY%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793130%26sprefix%3Dba%252Caps%252C283%26sr%3D8-34-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
57,Half Moon Large 37L Laptop Bag Backpack for menà¤‚ Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,599,4.3 out of 5 stars,"3,081",/Half-Moon-Backpack-Luggage-Compartment/dp/B09VCLZ3K4/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-35
58,"Mi Step Out 12 L Mini Backpack (Small Size, Black, Water Repellant)",680,4.6 out of 5 stars,"9,330",/Backpack-Small-Black-Water-Repellant/dp/B088XB5XY8/ref=sr_1_36?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-36
59,F Gear Luxur Brown 25 liter Laptop Backpack (2404),"1,900",4 Stars & Up,"16,900",/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_37?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-37
60,ADISA 31 Ltrs Casual Backpack School College Bag Pack (Navy Blue),"1,800",3 Stars & Up,101,/ADISA-Casual-Backpack-School-College/dp/B0BX3QFVSM/ref=sr_1_38?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-38
61,FUR JADEN Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port For Men Women Boys Girls,"1,900",2 Stars & Up,"13,807",/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_39?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-39
62,ADISA 32 Ltrs Water Resistant Casual Travel Bagpack/College Backpack/School Office Bag for Men and Women,169,1 Star & Up,"3,979",/ADISA-BP010-Weight-Casual-Backpack/dp/B07MXL986B/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-40
63,"FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Dark Grey,Oxford Fabric)",399,4.2 out of 5 stars,"2,092",/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LF4RT5/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-41
64,DEIN KLEIDER Men's Nylon Messenger Bag,162,3.3 out of 5 stars,"5,053",/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-42
65,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls","2,400",3.9 out of 5 stars,"4,656",/sspa/click?ie=UTF8&spc=MTo4Mjk0NDczMDM0MjkxMDIxOjE2ODg3OTMxMzA6c3BfbXRmOjIwMDkyNTI1OTc5Njk4OjowOjo&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793130%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
66,Fur Jaden Navy Casual Backpack with USB Charging Port and 15.6 Inch Laptop Pocket,"3,899",4.1 out of 5 stars,"3,649",/sspa/click?ie=UTF8&spc=MTo4Mjk0NDczMDM0MjkxMDIxOjE2ODg3OTMxMzA6c3BfbXRmOjIwMDE4ODIzNDQyNTAxOjowOjo&url=%2FFur-Jaden-Waterproof-Charging-BM30_Navy%2Fdp%2FB07G4G3NPD%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793130%26sprefix%3Dba%252Caps%252C283%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
67,Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,849,4.4 out of 5 stars,"4,275",/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-45
68,F Gear Colorado Grey Orange 39 Ltrs Laptop Backpack (3814),349,3.8 out of 5 stars,196,/Gear-Colorado-Orange-Laptop-Backpack/dp/B097K6KD7W/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-46
69,Gear Casual Backpack,"1,099",4.0 out of 5 stars,"2,196",/Gear-Black-Casual-Backpack-MDBKPECO50104/dp/B0757MBSS6/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-47
70,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black",399,4.0 out of 5 stars,"11,570",/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-48
71,ADISA Laptop Backpack 31 Ltrs,839,4.4 out of 5 stars,"9,391",/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-49
72,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",499,4.0 out of 5 stars,"10,261",/Casual-Backpack-Charging-Laptop-Compartment/dp/B07J46KLFP/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-50
73,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)","1,599",4.0 out of 5 stars,853,/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-51
74,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",349,3.9 out of 5 stars,998,/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1688793130&sprefix=ba%2Caps%2C283&sr=8-52
75,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",679,4.4 out of 5 stars,63,/sspa/click?ie=UTF8&spc=MTo4Mjk0NDczMDM0MjkxMDIxOjE2ODg3OTMxMzA6c3BfYnRmOjIwMTA1NzE1ODIxNTk4OjowOjo&url=%2Fuppercase-Professional-resistant-sustainable-Anti-theft%2Fdp%2FB0BR1C59R8%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793130%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
76,Half Moon Strike 35L Unisex Spacious School/Laptop/College/Office Travel Backpack Bag for Men Women Boys & Girls with 15.6 inch Padded Laptop Compartment & Multiple Pockets,629,4.2 out of 5 stars,540,/sspa/click?ie=UTF8&spc=MTo4Mjk0NDczMDM0MjkxMDIxOjE2ODg3OTMxMzA6c3BfYnRmOjIwMDkzNzA3ODA4Nzk4OjowOjo&url=%2FHalf-Moon-Resistant-Backpack-Compartment%2Fdp%2FB0BLVQ9NTD%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793130%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
77,"uppercase SealPro Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers & Anti-theft for Men, Women, Boys and Girls, 750 Days warranty",988,3.8 out of 5 stars,63,https://aax-eu.amazon.in/x/c/RNGuIvZJ9HDlVmqkxbI3CQAAAAGJM-omcwMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBUFTcB/https://www.amazon.in/uppercase-Professional-resistant-sustainable-Anti-theft/dp/B0BR179L65/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c%3Aamzn1.sym.880c6186-3832-495e-9caa-7ecfb2f5e88c&crid=2M096C61O4MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BR179L65&pd_rd_r=6248188a-e9c1-472a-b28d-400d90995ac2&pd_rd_w=6Yfso&pd_rd_wg=rwNR8&pf_rd_p=880c6186-3832-495e-9caa-7ecfb2f5e88c&pf_rd_r=TJ601146KCKKVM5VF9DS&qid=1688793130&sbo=EO%2BcdOgoisx3waG5xqcZQA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-33-06195d41-65bd-48f4-8e70-03d97b6094ec
78,"uppercase 26 Ltrs Ryder Professional Laptop Backpack (15.6 Inch) 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",895,4.3 out of 5 stars,58,/sspa/click?ie=UTF8&spc=MToyODMyMjI2NTc4MDc4MTI3OjE2ODg3OTMxNTQ6c3BfYXRmX25leHQ6MjAxMjc2ODM4NzIzOTg6OjA6Og&url=%2Fuppercase-Professional-Backpack-resistant-sustainable%2Fdp%2FB0BXFDK5J2%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793154%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
79,"uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",399,4.0 out of 5 stars,482,/sspa/click?ie=UTF8&spc=MToyODMyMjI2NTc4MDc4MTI3OjE2ODg3OTMxNTQ6c3BfYXRmX25leHQ6MjAwNjM3ODQ0NTgzOTg6OjA6Og&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793154%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
80,"Safari Sneak Casual Backpack with USB Charging Port 26 Ltrs Water Resistant Fabric - Grey, L (SNEAK19CBGRE)",550,3.9 out of 5 stars,998,/Safari-Casual-Backpack-Charging-Resistant/dp/B09B2581S9/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-51
81,LOOKMUSTER Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpackâ€¦,399,3.8 out of 5 stars,32,/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BS6YGKMC/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-52
82,Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Tan,499,3.8 out of 5 stars,"2,467",/Classic-Leather-Laptop-Backpack-LBPCLSLTH1901/dp/B07G4CYC74/ref=sr_1_53?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-53
83,Bennettâ„¢ Mystic 15.6 inch (39.6cm) Laptop Briefcase Shoulder Sling Office Business Professional Travel Messenger Bag for Men and Women Water Repellent Formal Executive Bags (Grey) 6 Months Warranty,479,4.6 out of 5 stars,"6,068",/BennettTM-Mystic-Shoulder-Messenger-Repellent/dp/B09321GJXZ/ref=sr_1_54?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-54
84,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)",599,3.8 out of 5 stars,853,/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_55?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-55
85,Trajectory 15.6 Inch Vegan Leather Messenger Laptop bag for men in Office for all laptop like Apple MacBook with 2 Years Warranty and Spacious Multiple Compartment with Expandable Bottom Used as Shoulder and Handbag for Men,949,4.6 out of 5 stars,451,/Trajectory-Elegant-15-6-Laptop-Office/dp/B09RK6NCGC/ref=sr_1_56?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-56
86,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,"1,900",4 Stars & Up,"3,629",/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_57?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-57
87,Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,699,3 Stars & Up,"1,464",/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_58?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-58
88,Fur Jaden Navy Casual Backpack with USB Charging Port and 15.6 Inch Laptop Pocket,"1,900",2 Stars & Up,"3,649",/sspa/click?ie=UTF8&spc=MToyODMyMjI2NTc4MDc4MTI3OjE2ODg3OTMxNTQ6c3BfbXRmOjIwMDE4ODIzNDQyNTAxOjowOjo&url=%2FFur-Jaden-Waterproof-Charging-BM30_Navy%2Fdp%2FB07G4G3NPD%2Fref%3Dsr_1_59_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793154%26sprefix%3Dba%252Caps%252C283%26sr%3D8-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
89,"Swiss Military Hard Shell Travel Backpack UFO, Alien Series Dimond Cut ABS Hardshell upto 15.6 Inch Laptop",169,1 Star & Up,5,/sspa/click?ie=UTF8&spc=MToyODMyMjI2NTc4MDc4MTI3OjE2ODg3OTMxNTQ6c3BfbXRmOjIwMTU2MTY1OTg5Mjk4OjowOjo&url=%2FSwiss-Military-Travel-Backpack-Hardshell%2Fdp%2FB0C3MH4NDY%2Fref%3Dsr_1_60_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1688793154%26sprefix%3Dba%252Caps%252C283%26sr%3D8-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
90,"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",399,4.2 out of 5 stars,773,/Urban-Tribe-Laptop-Backpack-Havana/dp/B01LXNNFDF/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-61
91,"Fur Jaden 15.6 Inch Laptop Backpack 25 LTR Bag for School, College and Office with USB Charging Port",162,4.1 out of 5 stars,"10,261",/Fur-Jaden-Charging-Waterproof-BM36_BlueZip/dp/B07MXM5M99/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-62
92,"Wooum Crossbody Sling Bag - Durable Shoulder Bag with Adjustable Strap One Side Bag for Commuting Travel Outdoor Activities Cycling - Sling Bag Travel Hiking Chest Bag Daypack â€“ Colour Black-Grey â€“ (Pack of 1 Bag) - Unisex Cross Body Backpack for Travel, College, Tuition","2,400",3.8 out of 5 stars,8,/Wooum-Crossbody-Sling-Bag-Adjustable/dp/B0C1K59WV5/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-63
93,"Storite Dust & Rain Cover for Backpack with Pouch, Waterproof Dustproof Rain Cover Bag Elastic Adjustable for School, College,Office, Trekking Bags (30L-35L,Black)","1,600",3.9 out of 5 stars,"1,959",/Storite-Backpack-Waterproof-Dustproof-Adjustable/dp/B0C7ZWNBJZ/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-64
94,Wildcraft Work Packs'18 21 Ltrs Black Laptop Backpack (Streak Plus),949,4.4 out of 5 stars,"5,053",/Wildcraft-Packs18-Laptop-Backpack-Streak/dp/B07FC4D9B5/ref=sr_1_65_mod_primary_new?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=8-65
95,DEIN KLEIDER Men's Nylon Messenger Bag,494,4.0 out of 5 stars,102,/Kleider-Travel-Business-Messenger-Shoulder/dp/B084ZHP97M/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-66
96,Northzone Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office (Black) 40L,990,3.8 out of 5 stars,"3,343",/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3TVDK6/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1688793154&sprefix=ba%2Caps%2C283&sr=8-67
